regionID,iso3c,country_name,city_name,incomeID,measurement,units,year,source,comments
SAS,LKA,Sri Lanka,Colombo,LMC,population_population_number_of_people,# of people,2012,"Sri Lanka, Department of Census and Statistics. n.d. ""Sri Lanka Census of Population and Housing 2011."" Population by ethnicity and district according to Divisional Secretary's Division, 2012.",
SAS,IND,India,Mysore,LMC,population_population_number_of_people,# of people,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",
SSF,MLI,Mali,Bamako,LIC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
EAS,JPN,Japan,Kobe,HIC,population_population_number_of_people,# of people,2015,"Kobe City Government. 2017. International Department, Office of the Mayor. 2017. Personal communication.",
LCN,PAN,Panama,San Miguelito,UMC,population_population_number_of_people,# of people,2010,"Panama Ministry of Health. 2015. ""Analysis of the health situation in Panama."" [Ministerio de Salud de Panamá. 2015. ""Análisis de la situación de salud Panamá.""]",
EAS,JPN,Japan,Kitakyushu,HIC,population_population_number_of_people,# of people,2015,"Kitakyushu. 2017. International Environmental Strategies Department, Environment Bureau. Personal communication.",
ECS,NOR,Norway,Oslo,HIC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
ECS,NOR,Norway,Bergen,HIC,population_population_number_of_people,# of people,2014,"Statistics Norway. 2018. ""Population and population changes."" [Statistisk sentralbyrå.] https://www.ssb.no/en/statbank/table/11727/tableViewLayout1/",
ECS,TJK,Tajikistan,Khujand,LMC,population_population_number_of_people,# of people,2018,"World Population Review. 2018f. ""Population of Cities in Tajikistan."" http://worldpopulationreview.com/countries/tajikistan-population/cities/.",
EAS,MMR,Myanmar,Mandalay,LMC,population_population_number_of_people,# of people,2017,"MCDC (Mandalay City Development Committee). 2017. ""Waste Management Strategy and Action Plan for Mandalay City (2017-2030)."" ECD (Environmental Conservation Department), Ministry of Natural Resources and Environmental Conservation (MONREC), the Republic of the Union of Myanmar. December.",
ECS,MNE,Montenegro,Kotor,UMC,population_population_number_of_people,# of people,2013,"Montenegro, MRT (Ministry of Sustainable Development and Tourism). 2014. ""Waste Management Plan 2014 – 2020 of Montenegro."" Draft (working) Document. Version_v01. February 19.",
ECS,LVA,Latvia,Riga,HIC,population_population_number_of_people,# of people,2014,"European Commission. 2014m. ""Capital factsheet - Riga."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",
SAS,IND,India,Allahabad,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
EAS,PHL,Philippines,Quezon City,LMC,population_population_number_of_people,# of people,2015,"Philippines, Philippine Statistics Authority. 2016. ""Highlights of the Philippine Population 2015 Census of Population."" May 19. Accessed April 20, 2017. https://www.psa.gov.ph/content/highlights-philippine-population-2015-census-population.",
EAS,VNM,Vietnam,Ho Chi Minh City,LMC,population_population_number_of_people,# of people,2014,"Verma, R. L., G. Borongan, and M. Memon. 2015. ""Municipal solid waste management in Ho Chi Minh City, Vietnam: Current Practices and Future Recommendations."" Procedia Environmental Sciences: 35 (2016) 127 – 139.",
SAS,NPL,Nepal,Bhimeshwor,LIC,population_population_number_of_people,# of people,2011,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",
EAS,SLB,Solomon Islands,Honiara,LMC,population_population_number_of_people,# of people,2012,"ADB (Asian Development Bank). 2014e. ""Solid Waste Management in the Pacific: Solomon Islands country snapshot."" ADB Publications Stock No. ARM146614-2. June. Accessed May 9, 2017. https://www.adb.org/sites/default/files/publication/42662/solid-waste-management-solomon-islands.pdf.",
EAS,PLW,Palau,Koror,HIC,population_population_number_of_people,# of people,2015,"Palau, MoF (Ministry of Finance). 2016. ""2015 Statistical Yearbook."" Bureau of Budget and Planning, Ministry of Finance, Republic of Palau. http://palaugov.pw/wp-content/uploads/2016/09/2015-Statistical-Yearbook-1.pdf.",
EAS,KHM,Cambodia,Phnom Penh,LMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
MEA,TUN,Tunisia,Tunis,LMC,population_population_number_of_people,# of people,2012,"GIZ and SWEEP-Net. 2014b. ""Cost of environmental degradation due to solid waste management practices in Greater Tunis."" [""Coût de la dégradation de l’environnement due aux pratiques de gestion des déchets solidesdans le Grand Tunis""]. German Corporation for International Cooperation [Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH (GIZ)] and Regional Solid Waste Exchange of Information and Expertise Network in Mashreq and Maghreb Countries (SWEEP-Net), on behalf of the German Federal Ministry for Economic Cooperation and Development (BMZ). May.",
SSF,MRT,Mauritania,Nouakchott,LMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,NPL,Nepal,Lalitpur,LIC,population_population_number_of_people,# of people,2011,"ADB (Asian Development Bank). 2013b. ""Solid Waste Management in Nepal: Current Status and Policy Recommendations."" Mandaluyong City, Philippines: Asian Development Bank (ADB).",
SSF,ZMB,Zambia,Lusaka,LMC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,IND,India,Indore,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
ECS,SRB,Serbia,Novi Sad,UMC,population_population_number_of_people,# of people,2012,"Anthouli, Aida, Konstantine Aravossis, Rozy Charitopoulou, Boјana Tot, and Goran Vujic. 2013. ""Opportunities and Barriers of Recycling in Balkan Countries: The Cases of Greece and Serbia."" Hellenic Solid Waste Management Association (HSWMA) and Serbian Solid Waste Management Association (SeSWA), with the International Solid Waste Association (ISWA). July.",
MEA,YEM,"Yemen, Rep.",Sanaá,LMC,population_population_number_of_people,# of people,2016,"Al-Eryani, Muammer. 2017. Director of Solid Waste Management, Ministry of Local Administration (MoLA), Government of Yemen. Personal communication with the World Bank.",
ECS,SRB,Serbia,Belgrade,UMC,population_population_number_of_people,# of people,2012,"Anthouli, Aida, Konstantine Aravossis, Rozy Charitopoulou, Boјana Tot, and Goran Vujic. 2013. ""Opportunities and Barriers of Recycling in Balkan Countries: The Cases of Greece and Serbia."" Hellenic Solid Waste Management Association (HSWMA) and Serbian Solid Waste Management Association (SeSWA), with the International Solid Waste Association (ISWA). July.",
MEA,ISR,Israel,Tel Aviv,HIC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,MDV,Maldives,Fuahmulah,UMC,population_population_number_of_people,# of people,2014,"Maldives, National Bureau of Statistics, 2015. ""Maldives Population and Household Census 2014."" National Bureau of Statistics, Ministry of Finance and Treasury, Republic of Maldives.",
SSF,ZAF,South Africa,Bloemfontein ,UMC,population_population_number_of_people,# of people,2011,"Statistics South Africa. 2011b. ""Key Statistics."" http://www.statssa.gov.za/?page_id=4286andid=7349.",
SSF,LBR,Liberia,Monrovia,LIC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
LCN,PRY,Paraguay,Asunción,UMC,population_population_number_of_people,# of people,2010,"Lima Morra, Roberto Andrés. 2017. Solid waste expert and Professor, Universidad Católica Nuestra Señora de la Asunción. Personal communication with the World Bank. ///  Casati, Rosana and Roberto Andrés Lima Morra. 2010. ""Evolution and trend of the quantity, generation and composition of the Municipal Solid Waste of the City of Asunción"" [""Evolución y tendencia de la cantidad, generación y composición de los Residuos Sólidos Municipales de la Ciudad de Asunción""]. ",
LCN,MEX,Mexico,Guadalajara,UMC,population_population_number_of_people,# of people,2015,"INEGI (Information about Mexico for children) [Información de México para niños]. 2015. ""Population."" http://cuentame.inegi.org.mx/monografias/informacion/jal/poblacion/.",
SSF,NGA,Nigeria,Oyo,LMC,population_population_number_of_people,# of people,2010,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
LCN,PRY,Paraguay,Ciudad Del Este,UMC,population_population_number_of_people,# of people,2010,"Carbon Finance Assist. 2011. ""Capacity building and technical assistance to promote Paraguay's participation in the carbon market"" [""Construcción de capacidades y asistencia técnica para promover la participación de Paraguay en el mercado de carbono""]. Asunción, June.",
LCN,SLV,El Salvador,San Salvador,LMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SAS,IND,India,Rudrapur,LMC,population_population_number_of_people,# of people,2011,"Census of India. 2014. ""Databook for PC 2011."" December 22.",
ECS,SWE,Sweden,Stockholm,HIC,population_population_number_of_people,# of people,2013,"European Commission. 2014n. ""Capital factsheet - Stockholm."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",
SSF,ZWE,Zimbabwe,Chinhoyi,LIC,population_population_number_of_people,# of people,2012,"GIZ (Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH). 2013a. “Household, Commercial and Industrial Solid Waste Characterisation Study: Chinhoyi,” by Hailey Johnson. ",
ECS,ROU,Romania,Cluj-Napoca,UMC,population_population_number_of_people,# of people,2015,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
SSF,ZWE,Zimbabwe,Harare ,LIC,population_population_number_of_people,# of people,2000,"UN DESA (United Nations, Department of Economic and Social Affairs). 2014b. ""Population of Urban Agglomerations with 300,000 Inhabitants or More in 2014, by Country, 1950–2030 (Thousands)"" (UN Doc. No. POP/DB/WUP/Rev.2014/1/F12). In ""World Urbanization Prospects: The 2014 Revision."" Population Division, Department of Economic and Social Affairs, United Nations. June.",
LCN,NIC,Nicaragua,Puerto Cabezas,LMC,population_population_number_of_people,# of people,2005,"City Hall of Puerto Cabezas. 2012. ""First technical proposal of the municipal plan for the integral management of solid urban waste of Puerto Cabezas 2012-2016."" [Alcaldía Municipal de Puerto Cabezas. 2012. ""Primera propuesta técnica del plan municipal para el manejo integral de los residuos sólidos urbanos de Puerto Cabezas  2012-2016.""] JICA (Japan International Cooperation Agency).March.",
